corp_code,corp_name,stock_code,rcept_dt,report_name,rcept_no,report_text,dividend_amount
160375,진양폴리우레탄,10640,20200612,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20200612800374,,
160375,진양폴리우레탄,10640,20200204,현금ㆍ현물배당결정,20200204800250,,
164788,현대모비스,12330,20250324,[기재정정]현금ㆍ현물배당결정              ,20250324801074,,
164788,현대모비스,12330,20250123,현금ㆍ현물배당결정              ,20250123800807,,
164788,현대모비스,12330,20250123,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250123800784,,
164788,현대모비스,12330,20241213,기타경영사항(자율공시)              (배당기준일 변경 안내),20241213800993,,
164788,현대모비스,12330,20240725,현금ㆍ현물배당결정              ,20240725800541,,
119672,두올,16740,20250224,현금ㆍ현물배당결정              ,20250224801075,,
119672,두올,16740,20240226,현금ㆍ현물배당결정              ,20240226801169,,
119672,두올,16740,20230221,현금ㆍ현물배당결정,20230221800811,,
119672,두올,16740,20220225,현금ㆍ현물배당결정,20220225801487,,
119672,두올,16740,20210219,현금ㆍ현물배당결정,20210219800856,,
190756,와이엔텍,67900,20250331,[기재정정]현금ㆍ현물배당결정              ,20250331900648,,
190756,와이엔텍,67900,20250224,현금ㆍ현물배당결정              ,20250224901062,,
190756,와이엔텍,67900,20240305,현금ㆍ현물배당결정              ,20240305901024,,
190756,와이엔텍,67900,20230306,현금ㆍ현물배당결정,20230306900583,,
1016309,한켐,457370,20241212,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241212900174,,
1074862,메가스터디교육,215200,20250312,현금ㆍ현물배당결정              ,20250312901430,,
1074862,메가스터디교육,215200,20250226,수시공시의무관련사항(공정공시)              (2024년(제10기) 사업연도 현금 배당 계획),20250226900749,,
1074862,메가스터디교육,215200,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216900909,,
1074862,메가스터디교육,215200,20240312,현금ㆍ현물배당결정              ,20240312901411,,
1074862,메가스터디교육,215200,20240223,수시공시의무관련사항(공정공시)              (2023년(제9기) 사업연도 현금 배당 계획),20240223900907,,
1074862,메가스터디교육,215200,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215901429,,
560982,바이오솔루션,86820,20230111,배당락,20230111900372,,
560982,바이오솔루션,86820,20220112,배당락,20220112900398,,
124504,포스코인터내셔널,47050,20250203,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250203801155,,
124504,포스코인터내셔널,47050,20250203,현금ㆍ현물배당결정              ,20250203801138,,
145163,파미셀,5690,20250210,현금ㆍ현물배당결정              ,20250210800307,,
164742,현대자동차,5380,20250424,[기재정정]현금ㆍ현물배당결정              ,20250424800746,,
164742,현대자동차,5380,20250424,현금ㆍ현물배당결정              ,20250424800340,,
164742,현대자동차,5380,20250424,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250424800337,,
164742,현대자동차,5380,20250320,기타경영사항(자율공시)              (분기배당기준일 안내),20250320801770,,
164742,현대자동차,5380,20250123,현금ㆍ현물배당결정              ,20250123800279,,
164742,현대자동차,5380,20250123,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250123800275,,
112457,대주산업,3310,20250225,현금ㆍ현물배당결정              ,20250225901258,,
112457,대주산업,3310,20241216,[기재정정]현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901817,,
112457,대주산업,3310,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901073,,
112457,대주산업,3310,20240227,현금ㆍ현물배당결정              ,20240227900324,,
112457,대주산업,3310,20231214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231214901046,,
112457,대주산업,3310,20230228,현금ㆍ현물배당결정,20230228900875,,
112457,대주산업,3310,20221214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221214900231,,
112457,대주산업,3310,20220228,현금ㆍ현물배당결정,20220228900366,,
112457,대주산업,3310,20210225,현금ㆍ현물배당결정,20210225900597,,
112457,대주산업,3310,20200227,현금ㆍ현물배당결정,20200227900401,,
112457,대주산업,3310,20190225,현금ㆍ현물배당결정,20190225900545,,
264255,바텍,43150,20250311,현금ㆍ현물배당결정              ,20250311900997,,
264255,바텍,43150,20240313,현금ㆍ현물배당결정              ,20240313901008,,
264255,바텍,43150,20230314,현금ㆍ현물배당결정,20230314900396,,
264255,바텍,43150,20220407,[기재정정]현금ㆍ현물배당결정,20220407900088,,
264255,바텍,43150,20220314,현금ㆍ현물배당결정,20220314900989,,
264255,바텍,43150,20211216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211216900354,,
269922,인바디,41830,20250415,[기재정정]현금ㆍ현물배당결정              ,20250415900278,,
269922,인바디,41830,20250220,현금ㆍ현물배당결정              ,20250220900312,,
269922,인바디,41830,20250220,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250220900321,,
269922,인바디,41830,20240222,현금ㆍ현물배당결정              ,20240222900519,,
269922,인바디,41830,20230223,현금ㆍ현물배당결정,20230223900758,,
269922,인바디,41830,20220412,[기재정정]현금ㆍ현물배당결정,20220412900256,,
225706,JW생명과학,234080,20250210,현금ㆍ현물배당결정              ,20250210801406,,
225706,JW생명과학,234080,20240206,현금ㆍ현물배당결정              ,20240206800557,,
225706,JW생명과학,234080,20230209,현금ㆍ현물배당결정,20230209800733,,
225706,JW생명과학,234080,20220208,현금ㆍ현물배당결정,20220208800913,,
557508,GKL,114090,20250212,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250212800717,,
557508,GKL,114090,20250212,현금ㆍ현물배당결정              ,20250212800706,,
557508,GKL,114090,20240812,현금ㆍ현물배당결정              ,20240812800396,,
557508,GKL,114090,20240611,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240611800203,,
557508,GKL,114090,20240214,현금ㆍ현물배당결정              ,20240214800988,,
173795,신흥,4080,20250613,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250613800111,,
173795,신흥,4080,20250328,[기재정정]현금ㆍ현물배당결정              ,20250328800592,,
173795,신흥,4080,20250313,현금ㆍ현물배당결정              ,20250313800336,,
173795,신흥,4080,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213800566,,
173795,신흥,4080,20240716,현금ㆍ현물배당결정              ,20240716800217,,
173795,신흥,4080,20240611,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240611800202,,
135795,신도리코,29530,20250211,현금ㆍ현물배당결정              ,20250211800439,,
135795,신도리코,29530,20240214,현금ㆍ현물배당결정              ,20240214801521,,
135795,신도리코,29530,20230209,현금ㆍ현물배당결정,20230209800541,,
135795,신도리코,29530,20220211,[기재정정]현금ㆍ현물배당결정,20220211800403,,
135795,신도리코,29530,20220209,현금ㆍ현물배당결정,20220209800441,,
161125,한온시스템,18880,20240214,현금ㆍ현물배당결정              ,20240214800432,,
814582,탑런토탈솔루션,336680,20250221,현금ㆍ현물배당결정              ,20250221900201,,
814582,탑런토탈솔루션,336680,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213900297,,
992543,LK삼양,225190,20241111,현금ㆍ현물배당결정              (분기배당),20241111900154,,
992543,LK삼양,225190,20240911,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20240911900133,,
992543,LK삼양,225190,20240813,현금ㆍ현물배당결정              (분기배당),20240813900630,,
992543,LK삼양,225190,20240611,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20240611900470,,
992543,LK삼양,225190,20240422,현금ㆍ현물배당결정              (분기배당),20240422900332,,
992543,LK삼양,225190,20240313,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20240313900887,,
992543,LK삼양,225190,20240313,현금ㆍ현물배당결정              ,20240313900858,,
992543,LK삼양,225190,20231026,현금ㆍ현물배당결정(분기배당),20231026900512,,
992543,LK삼양,225190,20230824,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20230824900395,,
992543,LK삼양,225190,20230719,현금ㆍ현물배당결정(분기배당),20230719900368,,
992543,LK삼양,225190,20230530,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20230530900521,,
992543,LK삼양,225190,20230425,현금ㆍ현물배당결정(분기배당),20230425900118,,
992543,LK삼양,225190,20230314,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20230314900403,,
992543,LK삼양,225190,20230208,현금ㆍ현물배당결정,20230208900380,,
992543,LK삼양,225190,20221026,현금ㆍ현물배당결정(분기배당),20221026900529,,
992543,LK삼양,225190,20220824,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20220824900226,,
992543,LK삼양,225190,20220727,현금ㆍ현물배당결정(분기배당),20220727900317,,
992543,LK삼양,225190,20220526,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20220526900318,,
992543,LK삼양,225190,20220427,현금ㆍ현물배당결정(분기배당),20220427900649,,
159193,한국전력공사,15760,20250310,[기재정정]현금ㆍ현물배당결정              ,20250310801033,,
159193,한국전력공사,15760,20250228,현금ㆍ현물배당결정              ,20250228800623,,
105271,케이씨씨,2380,20250618,기타경영사항(자율공시)              (배당기준일 변경 안내),20250618800335,,
105271,케이씨씨,2380,20250211,현금ㆍ현물배당결정              ,20250211800501,,
105271,케이씨씨,2380,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211800494,,
105271,케이씨씨,2380,20241216,기타경영사항(자율공시)              (배당기준일 안내),20241216800493,,
105271,케이씨씨,2380,20240718,현금ㆍ현물배당결정              ,20240718800190,,
105271,케이씨씨,2380,20240613,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240613800227,,
123523,창해에탄올,4650,20250225,현금ㆍ현물배당결정              ,20250225900468,,
123523,창해에탄올,4650,20240222,현금ㆍ현물배당결정              ,20240222900327,,
123523,창해에탄올,4650,20230206,현금ㆍ현물배당결정,20230206900895,,
123523,창해에탄올,4650,20221216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221216900295,,
123523,창해에탄올,4650,20220406,[기재정정]현금ㆍ현물배당결정,20220406900687,,
123523,창해에탄올,4650,20220208,현금ㆍ현물배당결정,20220208900447,,
123523,창해에탄올,4650,20210210,현금ㆍ현물배당결정,20210210900301,,
123523,창해에탄올,4650,20200210,현금ㆍ현물배당결정,20200210900598,,
124197,세아제강지주,3030,20250205,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250205800509,,
124197,세아제강지주,3030,20250205,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250205800508,,
124197,세아제강지주,3030,20250204,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250204800627,,
124197,세아제강지주,3030,20250204,현금ㆍ현물배당결정              ,20250204800623,,
124197,세아제강지주,3030,20241216,기타경영사항(자율공시)              ( (배당기준일 변경 안내)),20241216801021,,
124197,세아제강지주,3030,20240201,현금ㆍ현물배당결정,20240201800388,,
124197,세아제강지주,3030,20240131,현금ㆍ현물배당결정(자회사의 주요경영사항),20240131800501,,
264945,나이스정보통신,36800,20250310,현금ㆍ현물배당결정              ,20250310900573,,
264945,나이스정보통신,36800,20250310,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250310900560,,
264945,나이스정보통신,36800,20240311,현금ㆍ현물배당결정              ,20240311900904,,
264945,나이스정보통신,36800,20230313,현금ㆍ현물배당결정,20230313900869,,
264945,나이스정보통신,36800,20220308,현금ㆍ현물배당결정,20220308900664,,
264945,나이스정보통신,36800,20210309,현금ㆍ현물배당결정,20210309900555,,
513948,녹십자엠에스,142280,20241211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241211900301,,
367844,자이에스앤디,317400,20250207,[기재정정]현금ㆍ현물배당결정              ,20250207801345,,
