corp_name,stock_code,rcept_dt,report_nm,rcept_no,per_share_common,yield_common,total_amount,record_date,payment_date,meeting_held,meeting_date,board_decision_date,days_to_payment,days_to_payment_missing
까뮤이앤씨,13700,1970-01-01 00:00:00.020160303,현금ㆍ현물배당결정,20160303800363,150.0,1.3,561935550.0,2015-12-31,,개최,2016-03-18,2016-03-03,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020250206,현금ㆍ현물배당결정              ,20250206800957,2000.0,2.52,4018634000.0,2024-12-31,,개최,2025-03-18,2025-02-06,-1.0,1
까뮤이앤씨,13700,1970-01-01 00:00:00.020150305,현금ㆍ현물배당결정,20150305800270,150.0,2.3,334230750.0,2014-12-31,,개최,2015-03-20,2015-03-05,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020240711,현금ㆍ현물배당결정              ,20240711800457,2000.0,2.5,4005084000.0,2024-06-30,2024-07-19,미개최,-,2024-07-11,19922.0,0
미원화학,134380,1970-01-01 00:00:00.020240201,현금ㆍ현물배당결정,20240201800613,2000.0,2.85,4005084000.0,2023-12-31,,개최,2024-03-19,2024-02-01,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020230713,현금ㆍ현물배당결정,20230713800475,1500.0,2.32,3071229000.0,2023-06-30,2023-07-26,미개최,-,2023-07-13,19563.0,0
미원화학,134380,1970-01-01 00:00:00.020230202,현금ㆍ현물배당결정,20230202800452,1500.0,2.19,3071229000.0,2022-12-31,,개최,2023-03-21,2023-02-02,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020220714,현금ㆍ현물배당결정,20220714800444,1000.0,1.5,2042910000.0,2022-06-30,2022-07-22,미개최,-,2022-07-14,19194.0,0
미원화학,134380,1970-01-01 00:00:00.020220210,현금ㆍ현물배당결정,20220210801048,1500.0,1.81,3064365000.0,2021-12-31,,개최,2022-03-29,2022-02-10,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020210715,현금ㆍ현물배당결정,20210715800411,1000.0,1.21,2037310000.0,2021-06-30,2021-07-23,미개최,-,2021-07-15,18830.0,0
미원화학,134380,1970-01-01 00:00:00.020210218,[기재정정]현금ㆍ현물배당결정,20210218800581,1500.0,2.43,3055965000.0,2020-12-31,,개최,2021-03-16,2021-02-18,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020200709,현금ㆍ현물배당결정,20200709800315,1000.0,1.89,2019268000.0,2020-06-30,2020-07-24,미개최,-,2020-07-09,18466.0,0
미원화학,134380,1970-01-01 00:00:00.020200130,현금ㆍ현물배당결정,20200130800758,1000.0,2.19,2019268000.0,2019-12-31,,개최,2020-02-25,2020-01-30,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020180208,현금ㆍ현물배당결정,20180208801137,1000.0,1.63,2005180000.0,2017-12-31,,개최,2018-02-27,2018-02-08,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020190131,현금ㆍ현물배당결정,20190131801064,1000.0,2.26,2009904000.0,2018-12-31,,개최,2019-02-26,2019-01-31,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020170209,현금ㆍ현물배당결정,20170209801026,1000.0,1.4,2217952000.0,2016-12-31,,개최,2017-02-28,2017-02-09,-1.0,1
미원화학,134380,1970-01-01 00:00:00.020140711,현금ㆍ현물배당결정,20140711800343,400.0,1.1,932914000.0,2014-06-30,2014-07-25,미개최,-,2014-07-11,16275.0,0
미원화학,134380,1970-01-01 00:00:00.020160204,현금ㆍ현물배당결정,20160204801190,1250.0,2.8,2929200000.0,2015-12-31,,개최,2016-02-26,2016-02-04,-1.0,1
이퓨쳐,134060,1970-01-01 00:00:00.020250204,현금ㆍ현물배당결정              ,20250204900453,250.0,6.1,945194250.0,2025-02-28,,이사회,2025-03-26,2025-02-04,-1.0,1
케이엑스넥스지,81970,1970-01-01 00:00:00.020160225,현금ㆍ현물배당결정,20160225900283,20.0,0.5,115200000.0,2015-12-31,2016-04-25,이사회,2016-03-25,2016-02-25,16915.0,0
케이엑스넥스지,81970,1970-01-01 00:00:00.020150226,현금ㆍ현물배당결정,20150226901082,20.0,0.5,115200000.0,2014-12-31,2015-04-17,이사회,2015-03-20,2015-02-26,16541.0,0
케이엑스넥스지,81970,1970-01-01 00:00:00.020140227,현금ㆍ현물배당결정,20140227900847,20.0,0.5,115200000.0,2013-12-31,2014-04-18,이사회,2014-03-21,2014-02-27,16177.0,0
가온그룹,78890,1970-01-01 00:00:00.020240223,현금ㆍ현물배당결정              ,20240223900359,30.0,0.6,475503240.0,2023-12-31,,주주총회,2024-03-27,2024-02-23,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020230406,[기재정정]현금ㆍ현물배당결정,20230406900631,100.0,1.4,1538138200.0,2022-12-31,2023-04-17,주주총회,2023-03-24,2023-02-09,19463.0,0
가온그룹,78890,1970-01-01 00:00:00.020230209,현금ㆍ현물배당결정,20230209900870,100.0,1.4,1538138200.0,2022-12-31,,주주총회,2023-03-24,2023-02-09,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020220406,[기재정정]현금ㆍ현물배당결정,20220406900529,100.0,0.6,1518075600.0,2021-12-31,2022-04-15,주주총회,2022-03-25,2022-02-17,19096.0,0
가온그룹,78890,1970-01-01 00:00:00.020220217,현금ㆍ현물배당결정,20220217900442,100.0,0.6,1518075600.0,2021-12-31,,주주총회,2022-03-25,2022-02-17,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020210329,[기재정정]현금ㆍ현물배당결정,20210329901050,50.0,0.8,720338000.0,2020-12-31,2021-04-16,주주총회,2021-03-26,2021-02-16,18732.0,0
가온그룹,78890,1970-01-01 00:00:00.020210216,현금ㆍ현물배당결정,20210216900815,50.0,0.8,720338000.0,2020-12-31,,주주총회,2021-03-26,2021-02-16,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020200330,[기재정정]현금ㆍ현물배당결정,20200330904921,100.0,1.2,1448541400.0,2019-12-31,2020-04-20,주주총회,2020-03-26,2020-02-11,18371.0,0
가온그룹,78890,1970-01-01 00:00:00.020200211,현금ㆍ현물배당결정,20200211900673,100.0,1.2,1448541400.0,2019-12-31,,주주총회,2020-03-26,2020-02-11,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020190215,현금ㆍ현물배당결정,20190215900750,100.0,1.2,1416043700.0,2018-12-31,,주주총회,2019-03-21,2019-02-15,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020180205,현금ㆍ현물배당결정,20180205901104,120.0,1.0,1566463920.0,2017-12-31,,주주총회,-,2018-02-05,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020160211,현금ㆍ현물배당결정,20160211900530,100.0,0.9,1280636700.0,2015-12-31,,주주총회,-,2016-02-11,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020170206,현금ㆍ현물배당결정,20170206900567,100.0,0.9,1288718300.0,2016-12-31,,주주총회,-,2017-02-06,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020150202,현금ㆍ현물배당결정,20150202900400,100.0,1.1,1135240500.0,2014-12-31,,주주총회,2015-03-20,2015-02-02,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020140218,현금ㆍ현물배당결정,20140218900113,70.0,1.2,700368760.0,2013-12-31,,주주총회,2014-03-21,2014-02-18,-1.0,1
가온그룹,78890,1970-01-01 00:00:00.020130218,현금ㆍ현물배당결정,20130218900166,50.0,1.1,471125900.0,2012-12-31,,개최,2013-03-15,2013-02-18,-1.0,1
와이씨켐,112290,1970-01-01 00:00:00.020230309,현금ㆍ현물배당결정,20230309900241,100.0,0.85,1011054500.0,2022-12-31,,주주총회,2023-03-24,2023-03-09,-1.0,1
캡스톤파트너스,452300,1970-01-01 00:00:00.020250213,현금ㆍ현물배당결정              ,20250213901197,26.0,1.0,366505880.0,2024-12-31,,주주총회,2025-03-28,2025-02-13,-1.0,1
캡스톤파트너스,452300,1970-01-01 00:00:00.020240129,현금ㆍ현물배당결정,20240129900965,42.0,1.0,587769210.0,2023-12-31,,주주총회,-,2024-01-29,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020250306,현금ㆍ현물배당결정              ,20250306800866,200.0,5.1,4644717800.0,2024-12-31,,개최,2025-03-25,2025-03-06,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020240307,[기재정정]현금ㆍ현물배당결정              ,20240307800954,300.0,4.8,6940000100.0,2023-12-31,,개최,2024-03-26,2024-03-07,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020230307,현금ㆍ현물배당결정,20230307800780,500.0,6.3,11559137000.0,2022-12-31,,개최,2023-03-22,2023-03-07,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020220303,현금ㆍ현물배당결정,20220303800698,900.0,5.8,20675055200.0,2021-12-31,,개최,2022-03-23,2022-03-03,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020200227,현금ㆍ현물배당결정,20200227801030,700.0,8.1,15442991500.0,2019-12-31,,개최,2020-03-25,2020-02-27,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020210304,현금ㆍ현물배당결정,20210304800675,900.0,6.6,20641918100.0,2020-12-31,,개최,2021-03-24,2021-03-04,-1.0,1
한화손해보험,370,1970-01-01 00:00:00.020240227,현금ㆍ현물배당결정              ,20240227800229,200.0,3.8,36624085200.0,2024-03-29,,개최,2024-03-21,2024-02-27,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020181213,현금ㆍ현물배당결정,20181213800767,300.0,1.5,6337688900.0,2018-12-31,,개최,-,2018-12-13,-1.0,1
동부건설,5960,1970-01-01 00:00:00.020190102,[기재정정]현금ㆍ현물배당결정,20190102800657,300.0,4.0,6337688900.0,2018-12-31,,개최,-,2018-12-13,-1.0,1
한화손해보험,370,1970-01-01 00:00:00.020190226,현금ㆍ현물배당결정,20190226800283,130.0,2.4,15176058950.0,2018-12-31,,개최,2019-03-21,2019-02-26,-1.0,1
한화손해보험,370,1970-01-01 00:00:00.020180228,현금ㆍ현물배당결정,20180228801089,150.0,1.8,17510837250.0,2017-12-31,,개최,2018-03-26,2018-02-28,-1.0,1
한화손해보험,370,1970-01-01 00:00:00.020170227,현금ㆍ현물배당결정,20170227800138,100.0,1.4,9073891500.0,2016-12-31,,개최,2017-03-24,2017-02-27,-1.0,1
동국알앤에스,75970,1970-01-01 00:00:00.020250307,현금ㆍ현물배당결정              ,20250307900216,80.0,3.1,1472000000.0,2024-12-31,2025-04-21,주주총회,2025-03-24,2025-03-07,20198.0,0
한화손해보험,370,1970-01-01 00:00:00.020160302,현금ㆍ현물배당결정,20160302800229,70.0,0.9,6351724050.0,2015-12-31,,개최,2016-03-18,2016-03-02,-1.0,1
동국알앤에스,75970,1970-01-01 00:00:00.020230307,현금ㆍ현물배당결정,20230307900564,80.0,2.3,1472000000.0,2022-12-31,2023-04-21,주주총회,2023-03-22,2023-03-07,19467.0,0
동국알앤에스,75970,1970-01-01 00:00:00.020240308,현금ㆍ현물배당결정              ,20240308900538,80.0,2.3,1472000000.0,2023-12-31,2024-04-19,주주총회,2024-03-25,2024-03-08,19831.0,0
동국알앤에스,75970,1970-01-01 00:00:00.020220311,현금ㆍ현물배당결정,20220311900649,80.0,1.8,1472000000.0,2021-12-31,2022-04-21,주주총회,2022-03-28,2022-03-11,19102.0,0
동국알앤에스,75970,1970-01-01 00:00:00.020200305,현금ㆍ현물배당결정,20200305900380,80.0,3.2,1472000000.0,2019-12-31,2020-04-20,주주총회,2020-03-23,2020-03-05,18371.0,0
동국알앤에스,75970,1970-01-01 00:00:00.020210310,현금ㆍ현물배당결정,20210310900421,80.0,2.4,1472000000.0,2020-12-31,2021-04-23,주주총회,2021-03-25,2021-03-10,18739.0,0
동국알앤에스,75970,1970-01-01 00:00:00.020190308,현금ㆍ현물배당결정,20190308900324,80.0,3.4,1472000000.0,2018-12-31,2019-04-22,주주총회,2019-03-25,2019-03-08,18007.0,0
동국알앤에스,75970,1970-01-01 00:00:00.020180312,현금ㆍ현물배당결정,20180312900456,80.0,3.2,1472000000.0,2017-12-31,,주주총회,2018-03-27,2018-03-12,-1.0,1
동국알앤에스,75970,1970-01-01 00:00:00.020150310,현금ㆍ현물배당결정,20150310900444,80.0,5.0,1472000000.0,2014-12-31,,주주총회,2015-03-27,2015-03-10,-1.0,1
동국알앤에스,75970,1970-01-01 00:00:00.020140225,현금ㆍ현물배당결정,20140225900430,80.0,5.3,1472000000.0,2013-12-31,,주주총회,2014-03-24,2014-02-25,-1.0,1
동국알앤에스,75970,1970-01-01 00:00:00.020170307,현금ㆍ현물배당결정,20170307900531,80.0,2.5,1472000000.0,2016-12-31,,주주총회,2017-03-28,2017-03-07,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020250131,현금ㆍ현물배당결정              ,20250131800266,110.0,4.56,4371395160.0,2024-12-31,,개최,2025-03-24,2025-01-31,-1.0,1
동국알앤에스,75970,1970-01-01 00:00:00.020130311,현금ㆍ현물배당결정,20130311900549,80.0,5.43,1472000000.0,2012-12-31,,주주총회,2013-03-26,2013-03-11,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020230207,현금ㆍ현물배당결정,20230207800246,105.0,3.76,4172695380.0,2022-12-31,,개최,2023-03-22,2023-02-07,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020240206,현금ㆍ현물배당결정              ,20240206800486,110.0,3.62,4371395160.0,2023-12-31,,개최,2024-03-21,2024-02-06,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020220127,현금ㆍ현물배당결정,20220127800472,105.0,3.24,4172695380.0,2021-12-31,,개최,2022-03-18,2022-01-27,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020200130,현금ㆍ현물배당결정,20200130800398,115.0,3.76,4586920820.0,2019-12-31,,개최,2020-03-13,2020-01-30,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020210201,현금ㆍ현물배당결정,20210201800656,105.0,3.97,4172695380.0,2020-12-31,,개최,2021-03-19,2021-02-01,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020180223,현금ㆍ현물배당결정,20180223800894,115.0,3.4,4600000000.0,2017-12-31,,개최,2018-03-16,2018-02-23,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020190130,현금ㆍ현물배당결정,20190130800742,115.0,3.98,4600000000.0,2018-12-31,,개최,2019-03-15,2019-01-30,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020170124,현금ㆍ현물배당결정,20170124800638,125.0,3.51,5000000000.0,2016-12-31,,개최,2017-03-10,2017-01-24,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020160121,현금ㆍ현물배당결정,20160121800228,125.0,3.36,5000000000.0,2015-12-31,,개최,2016-03-04,2016-01-21,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020150126,현금ㆍ현물배당결정,20150126800581,120.0,2.8,4800000000.0,2014-12-31,,개최,2015-03-13,2015-01-26,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020130129,현금ㆍ현물배당결정,20130129800229,110.0,2.4,4400000000.0,2012-12-31,,개최,2013-03-15,2013-01-29,-1.0,1
삼원강재,23000,1970-01-01 00:00:00.020140128,현금ㆍ현물배당결정,20140128800371,120.0,3.3,4800000000.0,2013-12-31,,개최,2014-03-14,2014-01-28,-1.0,1
삼양패키징,272550,1970-01-01 00:00:00.020250211,현금ㆍ현물배당결정              ,20250211800703,500.0,3.0,7665485500.0,2024-12-31,2025-04-09,개최,2025-03-26,2025-02-11,20186.0,0
삼양패키징,272550,1970-01-01 00:00:00.020240216,현금ㆍ현물배당결정              ,20240216800402,500.0,3.1,7894335500.0,2023-12-31,2024-04-02,개최,2024-03-20,2024-02-16,19814.0,0
삼양패키징,272550,1970-01-01 00:00:00.020230206,현금ㆍ현물배당결정,20230206800906,750.0,4.0,11841503250.0,2022-12-31,2023-04-03,개최,2023-03-22,2023-02-06,19449.0,0
삼양패키징,272550,1970-01-01 00:00:00.020210210,현금ㆍ현물배당결정,20210210800545,1000.0,4.6,14209804000.0,2020-12-31,2021-04-02,개최,2021-03-24,2021-02-10,18718.0,0
삼양패키징,272550,1970-01-01 00:00:00.020220207,현금ㆍ현물배당결정,20220207800908,1000.0,4.0,14209804000.0,2021-12-31,2022-04-01,개최,2022-03-23,2022-02-07,19082.0,0
삼양패키징,272550,1970-01-01 00:00:00.020200204,현금ㆍ현물배당결정,20200204800269,750.0,4.7,10657353000.0,2019-12-31,2020-04-03,개최,2020-03-25,2020-02-04,18354.0,0
삼양패키징,272550,1970-01-01 00:00:00.020190130,현금ㆍ현물배당결정,20190130800244,500.0,2.9,7104902000.0,2018-12-31,2019-04-05,개최,2019-03-15,2019-01-30,17990.0,0
모두투어,80160,1970-01-01 00:00:00.020241206,현금ㆍ현물배당결정              ,20241206900162,250.0,2.43,4328072250.0,2024-12-31,,주주총회,-,2024-12-06,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020231205,현금ㆍ현물배당결정,20231205900263,250.0,1.5,4340928500.0,2023-12-31,,주주총회,-,2023-12-05,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020231228,[기재정정]현금ㆍ현물배당결정,20231228900246,250.0,1.6,4412769750.0,2023-12-31,,주주총회,-,2023-12-05,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020200311,현금ㆍ현물배당결정,20200311900706,120.0,0.7,2122209120.0,2019-12-31,,주주총회,2020-03-27,2020-03-11,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020190228,현금ㆍ현물배당결정,20190228901279,350.0,1.51,6272465500.0,2018-12-31,,주주총회,2019-03-22,2019-02-28,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020180227,현금ㆍ현물배당결정,20180227900396,450.0,1.43,8187799050.0,2017-12-31,,주주총회,2018-03-23,2018-02-27,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020170215,현금ㆍ현물배당결정,20170215900717,600.0,2.07,6912258600.0,2016-12-31,,주주총회,2017-03-24,2017-02-15,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020160222,현금ㆍ현물배당결정,20160222900700,390.0,1.14,4607763420.0,2015-12-31,,주주총회,2016-03-18,2016-02-22,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020140218,현금ㆍ현물배당결정,20140218900074,500.0,2.2,5992151000.0,2013-12-31,,주주총회,2014-03-21,2014-02-18,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020150217,현금ㆍ현물배당결정,20150217900686,510.0,2.05,6126274020.0,2014-12-31,,주주총회,2015-03-20,2015-02-17,-1.0,1
모두투어,80160,1970-01-01 00:00:00.020130215,현금ㆍ현물배당결정(현금배당),20130215900091,450.0,1.5,5464921500.0,2012-12-31,,개최,2013-03-22,2013-02-15,-1.0,1
맘스터치앤컴퍼니,220630,1970-01-01 00:00:00.020200615,현금ㆍ현물배당결정,20200615900529,30.0,1.5,3054525930.0,2020-06-30,,이사회,-,2020-06-15,-1.0,1
맘스터치앤컴퍼니,220630,1970-01-01 00:00:00.020200214,현금ㆍ현물배당결정,20200214900256,30.0,1.0,2840692800.0,2019-12-31,,주주총회,2020-03-30,2020-02-14,-1.0,1
맘스터치앤컴퍼니,220630,1970-01-01 00:00:00.020190723,현금ㆍ현물배당결정,20190723900166,20.0,0.8,1893795200.0,2019-06-30,,이사회,-,2019-07-23,-1.0,1
맘스터치앤컴퍼니,220630,1970-01-01 00:00:00.020190211,현금ㆍ현물배당결정,20190211900727,30.0,1.4,2816933580.0,2018-12-31,,주주총회,2019-03-26,2019-02-11,-1.0,1
맘스터치앤컴퍼니,220630,1970-01-01 00:00:00.020170208,현금ㆍ현물배당결정,20170208900416,25.0,1.4,2281175675.0,2016-12-31,,주주총회,-,2017-02-08,-1.0,1
맘스터치앤컴퍼니,220630,1970-01-01 00:00:00.020180207,현금ㆍ현물배당결정,20180207900605,28.0,1.4,2629138008.0,2017-12-31,,주주총회,-,2018-02-07,-1.0,1
삼영,3720,1970-01-01 00:00:00.020250306,현금ㆍ현물배당결정              ,20250306801041,20.0,0.5,658478900.0,2024-12-31,,개최,2025-03-28,2025-03-06,-1.0,1
삼영,3720,1970-01-01 00:00:00.020240306,현금ㆍ현물배당결정              ,20240306800674,20.0,0.4,663278900.0,2023-12-31,,개최,2024-03-29,2024-03-06,-1.0,1
삼영,3720,1970-01-01 00:00:00.020130306,현금ㆍ현물배당결정,20130306800417,50.0,1.39,1700000000.0,2012-12-31,2013-04-19,개최,2013-03-22,2013-03-06,15813.0,0
톱텍,108230,1970-01-01 00:00:00.020250212,현금ㆍ현물배당결정              ,20250212900155,150.0,3.2,5465338200.0,2024-12-31,,주주총회,2025-03-27,2025-02-12,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020240214,현금ㆍ현물배당결정              ,20240214900171,300.0,4.0,10930676400.0,2023-12-31,,주주총회,2024-03-28,2024-02-14,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020230213,현금ㆍ현물배당결정,20230213900448,100.0,1.5,3603558800.0,2022-12-31,,주주총회,2023-03-28,2023-02-13,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020210215,현금ㆍ현물배당결정,20210215901166,100.0,0.9,3603558800.0,2020-12-31,,주주총회,-,2021-02-15,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020200213,현금ㆍ현물배당결정,20200213901002,100.0,1.0,3480859700.0,2019-12-31,,주주총회,-,2020-02-13,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020190215,현금ㆍ현물배당결정,20190215900470,150.0,1.9,5221289550.0,2018-12-31,,주주총회,-,2019-02-15,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020170217,현금ㆍ현물배당결정,20170217900205,150.0,0.67,5411768550.0,2016-12-31,,이사회,2017-03-24,2017-02-17,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020160211,현금ㆍ현물배당결정,20160211900273,150.0,0.58,2604457950.0,2015-12-31,,주주총회,2016-03-25,2016-02-11,-1.0,1
톱텍,108230,1970-01-01 00:00:00.020150211,현금ㆍ현물배당결정,20150211900241,100.0,0.86,1586812900.0,2014-12-31,,주주총회,-,2015-02-11,-1.0,1
